Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
PRETRIAL,1,African-American,625968000,22,Intake,English,Post Sentence,Probation,Single,1372204800,2,8,Medium
PRETRIAL,1,Caucasian,327888000,17,Intake,English,Conditional Release,Probation,Single,1401148800,1,8,Low
Probation,1,African-American,612230400,22,Intake,English,Post Sentence,Probation,Single,1414972800,1,8,Low
PRETRIAL,0,African-American,419472000,22,Intake,English,Pretrial,Pretrial Defendant,Significant Other,1359936000,1,8,Low
PRETRIAL,1,African-American,546134400,17,Intake,English,Post Sentence,Probation,Single,1374537600,1,8,Medium
PRETRIAL,0,African-American,577843200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1410739200,1,8,Low
PRETRIAL,1,Caucasian,199238400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1365638400,1,8,Low
PRETRIAL,1,Caucasian,583113600,22,Intake,English,Post Sentence,Probation,Single,1393545600,2,8,Medium
PRETRIAL,1,Caucasian,459043200,22,Intake,English,Pretrial,Jail Inmate,Single,1366761600,1,8,Low
PRETRIAL,1,African-American,-16416000,22,Intake,English,Pretrial,Jail Inmate,Single,1369699200,2,8,Medium
Probation,1,Hispanic,519782400,22,Intake,English,Other,Probation,Single,1368057600,1,8,Low
Probation,1,Hispanic,574905600,22,Intake,English,Other,Probation,Single,1401408000,1,8,Low
Probation,1,Asian,-618105600,22,Intake,English,Post Sentence,Probation,Married,1400803200,1,8,Low
PRETRIAL,1,African-American,529113600,22,Intake,English,Pretrial,Jail Inmate,Single,1364601600,4,8,High
PRETRIAL,0,African-American,-44496000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366329600,1,8,Low
Probation,1,African-American,278726400,22,Intake,English,Other,Probation,Single,1408665600,3,8,High
PRETRIAL,1,African-American,-36547200,22,Intake,English,Pretrial,Jail Inmate,Single,1398470400,1,8,Low
PRETRIAL,1,Other,215740800,22,Intake,English,Pretrial,Jail Inmate,Single,1379894400,1,8,Low
PRETRIAL,1,Hispanic,415238400,22,Intake,English,Pretrial,Jail Inmate,Single,1414022400,1,8,Low
PRETRIAL,1,African-American,808444800,22,Intake,English,Pretrial,Jail Inmate,Single,1403913600,4,8,High
PRETRIAL,0,African-American,348105600,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1377302400,1,8,Medium
Probation,1,Hispanic,170640000,22,Intake,English,Other,Probation,Married,1362009600,1,8,Low
PRETRIAL,1,African-American,126835200,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1393891200,1,8,Low
PRETRIAL,1,African-American,543456000,22,Intake,English,Pretrial,Jail Inmate,Single,1369008000,1,8,Low
PRETRIAL,1,Hispanic,543974400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1379894400,3,8,High
PRETRIAL,1,African-American,469756800,22,Intake,English,Pretrial,Jail Inmate,Single,1387238400,1,8,Low
Probation,0,Hispanic,169862400,22,Intake,English,Post Sentence,Probation,Married,1412726400,1,8,Low
PRETRIAL,1,African-American,138240000,22,Intake,English,Pretrial,Jail Inmate,Single,1366848000,2,8,Medium
PRETRIAL,0,African-American,637459200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1406592000,2,8,Low
PRETRIAL,1,African-American,683683200,22,Intake,English,Pretrial,Jail Inmate,Single,1394668800,2,8,Medium
PRETRIAL,1,Hispanic,-353376000,22,Intake,English,Pretrial,Jail Inmate,Divorced,1413244800,1,8,Medium
Probation,1,Caucasian,467942400,22,Intake,English,Other,Probation,Single,1389571200,1,8,Low
PRETRIAL,1,African-American,826675200,22,Intake,English,Pretrial,Jail Inmate,Single,1397001600,2,8,Low
PRETRIAL,1,Caucasian,-342748800,22,Intake,English,Post Sentence,Probation,Single,1387324800,1,8,Medium
Probation,1,African-American,374630400,22,Intake,English,Post Sentence,Probation,Single,1368662400,1,8,Low
Probation,1,African-American,573350400,22,Intake,English,Post Sentence,Probation,Single,1387238400,2,8,Medium
PRETRIAL,0,African-American,512870400,22,Intake,English,Pretrial,Jail Inmate,Single,1389484800,1,8,Low
PRETRIAL,1,African-American,-7603200,22,Intake,English,Pretrial,Jail Inmate,Single,1402617600,4,8,High
PRETRIAL,1,African-American,118281600,17,Intake,English,Pretrial,Jail Inmate,Single,1365638400,1,8,Medium
PRETRIAL,1,African-American,724636800,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1398470400,1,8,Low
PRETRIAL,1,African-American,166838400,22,Intake,English,Post Sentence,Probation,Married,1407715200,2,8,Medium
Probation,1,African-American,582595200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391644800,1,8,Low
PRETRIAL,1,African-American,434332800,22,Intake,English,Post Sentence,Probation,Single,1375660800,3,8,High
PRETRIAL,1,African-American,771638400,22,Intake,English,Pretrial,Jail Inmate,Single,1364256000,4,8,High
Probation,1,Caucasian,-636249600,22,Intake,English,Post Sentence,Probation,Widowed,1403222400,2,8,Medium
PRETRIAL,1,Caucasian,388800000,22,Intake,English,Post Sentence,Probation,Divorced,1386806400,2,8,Medium
Probation,1,Caucasian,204336000,22,Intake,English,Post Sentence,Probation,Married,1404172800,1,8,Low
PRETRIAL,1,Other,371779200,22,Intake,English,Pretrial,Jail Inmate,Single,1392595200,1,8,Low
PRETRIAL,1,African-American,731894400,22,Intake,English,Pretrial,Jail Inmate,Single,1414627200,3,8,Medium
PRETRIAL,1,African-American,-587260800,22,Intake,English,Pretrial,Jail Inmate,Married,1381104000,1,8,Low
Probation,1,Caucasian,-91324800,22,Intake,English,Post Sentence,Probation,Married,1391558400,1,8,Low
Probation,1,Caucasian,745977600,22,Intake,English,Post Sentence,Probation,Single,1391472000,1,8,Low
Probation,1,African-American,423014400,22,Intake,English,Pretrial,Jail Inmate,Single,1415923200,3,8,High
Probation,1,Hispanic,83635200,22,Intake,English,Post Sentence,Probation,Married,1359504000,1,8,Low
PRETRIAL,1,African-American,365644800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417651200,1,8,Low
PRETRIAL,1,African-American,620784000,22,Intake,English,Pretrial,Jail Inmate,Single,1386979200,1,8,Low
Probation,1,African-American,-76896000,22,Intake,English,Post Sentence,Probation,Single,1363910400,1,8,Medium
PRETRIAL,1,African-American,267235200,22,Intake,English,Pretrial,Jail Inmate,Married,1365465600,1,8,Low
PRETRIAL,0,African-American,759369600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1389052800,1,8,Low
PRETRIAL,1,African-American,782524800,22,Intake,English,Pretrial,Jail Inmate,Single,1410134400,2,8,Medium
Probation,1,Caucasian,262656000,22,Intake,English,Post Sentence,Probation,Single,1373500800,1,8,Low
PRETRIAL,1,Caucasian,795398400,22,Intake,English,Post Sentence,Probation,Single,1393286400,4,8,High
PRETRIAL,1,Caucasian,288316800,22,Intake,English,Pretrial,Jail Inmate,Single,1407628800,1,8,Low
Probation,1,African-American,471744000,22,Intake,English,Post Sentence,Probation,Single,1365120000,1,8,Low
PRETRIAL,0,Caucasian,787881600,22,Intake,English,Pretrial,Jail Inmate,Single,1411516800,2,8,Medium
PRETRIAL,1,African-American,208569600,22,Intake,English,Pretrial,Jail Inmate,Divorced,1413936000,1,8,Low
PRETRIAL,1,Other,473126400,22,Intake,English,Pretrial,Jail Inmate,Single,1379376000,1,8,Low
Probation,0,Hispanic,726019200,22,Intake,English,Other,Probation,Single,1392076800,2,8,Medium
PRETRIAL,1,Other,365472000,22,Intake,English,Pretrial,Jail Inmate,Married,1417219200,1,8,Low
PRETRIAL,1,Caucasian,498441600,22,Intake,English,Pretrial,Jail Inmate,Single,1357948800,1,8,Low
PRETRIAL,1,Hispanic,54086400,22,Intake,English,Pretrial,Jail Inmate,Divorced,1382832000,1,8,Low
PRETRIAL,1,Caucasian,181267200,22,Intake,English,Pretrial,Jail Inmate,Single,1358553600,1,8,Low
PRETRIAL,1,Caucasian,705110400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1378166400,1,8,Low
PRETRIAL,1,African-American,-343440000,22,Intake,English,Pretrial,Jail Inmate,Married,1363046400,3,8,High
PRETRIAL,1,Caucasian,237772800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1410825600,2,8,Medium
Probation,0,African-American,31276800,22,Intake,English,Post Sentence,Probation,Married,1416787200,1,8,Low
PRETRIAL,1,African-American,599616000,22,Intake,English,Other,Probation,Single,1401667200,1,8,Medium
Probation,1,Caucasian,578707200,22,Intake,English,Post Sentence,Probation,Single,1362355200,2,8,Medium
PRETRIAL,1,Caucasian,37756800,22,Intake,English,Pretrial,Jail Inmate,Single,1416700800,1,8,Low
PRETRIAL,1,Caucasian,782352000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1387152000,3,8,Medium
Probation,1,Caucasian,536112000,22,Intake,English,Post Sentence,Probation,Single,1404259200,1,8,Low
PRETRIAL,1,Caucasian,586828800,22,Intake,English,Pretrial,Jail Inmate,Single,1414281600,1,8,Low
PRETRIAL,0,African-American,-163468800,22,Intake,English,Pretrial,Jail Inmate,Single,1358121600,1,8,Low
PRETRIAL,1,African-American,409795200,17,Intake,English,Pretrial,Pretrial Defendant,Single,1367539200,3,8,High
Probation,0,Caucasian,-3456000,22,Intake,English,Post Sentence,Probation,Separated,1391472000,1,8,Low
Broward County,0,Hispanic,414201600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1363564800,1,8,Low
PRETRIAL,0,African-American,402969600,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1359072000,2,8,Medium
Probation,1,Other,105926400,22,Intake,English,Other,Probation,Divorced,1392249600,1,8,Low
Probation,0,Hispanic,598406400,22,Intake,English,Other,Probation,Single,1399593600,2,8,Medium
PRETRIAL,1,Caucasian,720835200,22,Intake,English,Pretrial,Jail Inmate,Single,1392768000,4,8,High
PRETRIAL,0,Caucasian,426816000,22,Intake,English,Pretrial,Jail Inmate,Single,1414713600,1,8,Low
PRETRIAL,1,Caucasian,273801600,22,Intake,English,Pretrial,Jail Inmate,Single,1391990400,1,8,Low
PRETRIAL,1,Caucasian,640742400,22,Intake,English,Pretrial,Jail Inmate,Single,1359676800,3,8,High
PRETRIAL,0,African-American,661046400,22,Intake,English,Pretrial,Jail Inmate,Single,1406246400,3,8,High
PRETRIAL,1,Caucasian,694656000,22,Intake,English,Post Sentence,Probation,Single,1362355200,1,8,Low
PRETRIAL,1,Caucasian,421027200,22,Intake,English,Pretrial,Jail Inmate,Single,1362182400,1,8,Low
Probation,0,African-American,668217600,22,Intake,English,Post Sentence,Probation,Single,1370822400,3,8,High
PRETRIAL,1,Hispanic,114048000,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1368057600,1,8,Low
PRETRIAL,0,Caucasian,544924800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1362960000,2,8,Medium
PRETRIAL,1,African-American,-230515200,22,Intake,English,Pretrial,Jail Inmate,Single,1376956800,2,8,Medium
Probation,1,Hispanic,-470016000,22,Intake,English,Other,Probation,Separated,1414627200,1,8,Low
Probation,1,Hispanic,477446400,22,Intake,English,Post Sentence,Probation,Single,1394755200,1,8,Low
PRETRIAL,0,African-American,701049600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1361404800,3,8,High
PRETRIAL,1,Caucasian,-250819200,22,Intake,English,Pretrial,Jail Inmate,Single,1360800000,1,8,Low
Probation,0,African-American,719712000,22,Intake,English,Post Sentence,Probation,Single,1389916800,3,8,High
PRETRIAL,1,African-American,780105600,22,Intake,English,Pretrial,Jail Inmate,Single,1377734400,2,8,Medium
PRETRIAL,1,Caucasian,307152000,22,Intake,English,Pretrial,Jail Inmate,Married,1404864000,1,8,Medium
PRETRIAL,1,Hispanic,-118368000,22,Intake,English,Pretrial,Jail Inmate,Separated,1405814400,1,8,Low
PRETRIAL,1,African-American,447206400,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1405468800,3,8,High
PRETRIAL,1,African-American,767836800,22,Intake,English,Pretrial,Jail Inmate,Single,1360886400,3,8,Medium
PRETRIAL,0,Hispanic,276652800,22,Intake,Spanish,Pretrial,Pretrial Defendant,Single,1371427200,1,8,Low
Probation,0,Caucasian,-210816000,22,Intake,English,Post Sentence,Probation,Divorced,1357689600,1,8,Low
PRETRIAL,1,Caucasian,110937600,22,Intake,English,Pretrial,Jail Inmate,Single,1386633600,1,8,Low
PRETRIAL,1,Other,-137289600,22,Intake,English,Pretrial,Jail Inmate,Married,1399593600,1,8,Low
PRETRIAL,1,African-American,640396800,22,Intake,English,Post Sentence,Probation,Married,1399939200,2,8,Medium
PRETRIAL,1,Hispanic,99964800,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1361145600,1,8,Low
PRETRIAL,0,African-American,831600000,22,Intake,English,Pretrial,Jail Inmate,Single,1407283200,3,8,High
PRETRIAL,1,African-American,813024000,17,Intake,English,Pretrial,Pretrial Defendant,Single,1410912000,4,8,High
PRETRIAL,1,African-American,742780800,22,Intake,English,Pretrial,Jail Inmate,Single,1410739200,1,8,Medium
PRETRIAL,1,Caucasian,-809654400,22,Intake,English,Pretrial,Jail Inmate,Married,1396828800,1,8,Low
Probation,0,Hispanic,43027200,22,Intake,English,Post Sentence,Probation,Single,1391731200,1,8,Low
Probation,1,African-American,399340800,22,Intake,English,Post Sentence,Probation,Separated,1389052800,1,8,Low
Probation,0,Caucasian,595123200,22,Intake,English,Post Sentence,Probation,Single,1372291200,1,8,Low
Probation,1,Asian,-99792000,22,Intake,English,Post Sentence,Probation,Separated,1392768000,1,8,Low
PRETRIAL,1,Caucasian,817257600,22,Intake,English,Pretrial,Jail Inmate,Single,1399939200,2,8,Low
PRETRIAL,0,African-American,457920000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1383264000,2,8,Medium
Probation,1,African-American,-223084800,22,Intake,English,Other,Probation,Married,1366934400,1,8,Low
Probation,1,Caucasian,-76896000,22,Intake,English,Post Sentence,Probation,Divorced,1359417600,1,8,Low
Probation,1,African-American,641520000,22,Intake,English,Post Sentence,Probation,Single,1373241600,1,8,Medium
PRETRIAL,1,Caucasian,297820800,22,Intake,English,Pretrial,Jail Inmate,Married,1418342400,1,8,Low
PRETRIAL,1,Caucasian,659318400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1400112000,1,8,Low
Probation,0,African-American,334886400,22,Intake,English,Post Sentence,Probation,Single,1385078400,1,8,Low
Probation,0,Caucasian,133315200,22,Intake,English,Post Sentence,Probation,Divorced,1387411200,1,8,Low
PRETRIAL,1,African-American,698889600,22,Intake,English,Pretrial,Jail Inmate,Single,1358294400,2,8,Low
PRETRIAL,1,Caucasian,568252800,22,Intake,English,Post Sentence,Probation,Single,1358985600,1,8,Low
Probation,1,Caucasian,329961600,22,Intake,English,Post Sentence,Probation,Divorced,1412812800,1,8,Low
PRETRIAL,1,Hispanic,51321600,22,Intake,English,Pretrial,Jail Inmate,Single,1403568000,1,8,Low
PRETRIAL,1,Caucasian,-373852800,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1404691200,2,8,Medium
Probation,1,Caucasian,-323481600,22,Intake,English,Post Sentence,Probation,Widowed,1407974400,1,8,Low
Probation,1,Hispanic,264816000,22,Intake,English,Post Sentence,Probation,Single,1401753600,2,8,Medium
PRETRIAL,1,African-American,759628800,22,Intake,English,Pretrial,Jail Inmate,Single,1413417600,2,8,Medium
PRETRIAL,1,African-American,513302400,22,Intake,English,Pretrial,Jail Inmate,Single,1390348800,3,8,High
Probation,1,Caucasian,-70329600,22,Intake,English,Post Sentence,Probation,Divorced,1359936000,1,8,Low
PRETRIAL,0,African-American,-68774400,22,Intake,English,Post Sentence,Probation,Single,1397001600,1,8,Low
PRETRIAL,1,African-American,563241600,22,Intake,English,Pretrial,Jail Inmate,Single,1404518400,3,8,High
PRETRIAL,1,Hispanic,795916800,22,Intake,English,Pretrial,Jail Inmate,Single,1405382400,2,8,Low
PRETRIAL,1,Caucasian,46396800,22,Intake,English,Pretrial,Jail Inmate,Married,1407283200,1,8,Low
PRETRIAL,0,Caucasian,372297600,22,Intake,English,Pretrial,Jail Inmate,Married,1410912000,1,8,Low
Probation,1,Hispanic,523238400,22,Intake,English,Post Sentence,Probation,Single,1409702400,3,8,Medium
Probation,1,Hispanic,372211200,22,Intake,English,Other,Probation,Single,1415836800,1,8,Low
PRETRIAL,0,Caucasian,-10800000,22,Intake,English,Pretrial,Jail Inmate,Single,1369267200,1,8,Low
PRETRIAL,1,Hispanic,-207619200,17,Intake,English,Conditional Release,Residential Program,Divorced,1373932800,1,8,Low
PRETRIAL,1,African-American,299635200,22,Intake,English,Post Sentence,Probation,Single,1392163200,1,8,Low
PRETRIAL,1,Caucasian,345859200,22,Intake,English,Pretrial,Jail Inmate,Single,1418774400,1,8,Low
Probation,1,Hispanic,806976000,17,Intake,English,Pretrial,Jail Inmate,Single,1401408000,3,8,Medium
PRETRIAL,1,Hispanic,399859200,22,Intake,English,Pretrial,Jail Inmate,Single,1363305600,1,8,Low
PRETRIAL,0,African-American,-315446400,22,Intake,English,Pretrial,Jail Inmate,Divorced,1380326400,1,8,Low
PRETRIAL,1,Caucasian,77760000,22,Intake,English,Pretrial,Jail Inmate,Single,1362182400,3,8,High
DRRD,1,African-American,617587200,22,Intake,English,Pretrial,Jail Inmate,Single,1390348800,3,8,High
Probation,0,Hispanic,703641600,22,Intake,English,Other,Probation,Single,1375228800,2,8,Medium
PRETRIAL,1,African-American,285897600,22,Intake,English,Pretrial,Jail Inmate,Married,1366416000,2,8,Medium
PRETRIAL,1,African-American,541468800,22,Intake,English,Pretrial,Jail Inmate,Single,1378857600,3,8,High
Probation,0,Hispanic,-10022400,22,Intake,English,Post Sentence,Probation,Separated,1410912000,3,8,High
PRETRIAL,1,African-American,728179200,22,Intake,English,Pretrial,Jail Inmate,Single,1362614400,3,8,Medium
PRETRIAL,1,Caucasian,421632000,22,Intake,English,Pretrial,Jail Inmate,Single,1387238400,1,8,Low
PRETRIAL,1,African-American,622857600,22,Intake,English,Pretrial,Jail Inmate,Separated,1397865600,1,8,Low
Probation,1,Hispanic,276652800,22,Intake,English,Post Sentence,Probation,Single,1414540800,2,8,Medium
Probation,1,African-American,380592000,22,Intake,English,Post Sentence,Probation,Single,1357171200,1,8,Low
PRETRIAL,1,Caucasian,-381628800,22,Intake,English,Pretrial,Jail Inmate,Married,1361577600,1,8,Low
PRETRIAL,1,African-American,345600000,22,Intake,English,Pretrial,Jail Inmate,Single,1360368000,1,8,Low
PRETRIAL,1,African-American,743385600,22,Intake,English,Pretrial,Jail Inmate,Single,1362528000,3,8,Medium
PRETRIAL,1,Other,716860800,22,Intake,English,Pretrial,Jail Inmate,Single,1360627200,4,8,High
PRETRIAL,1,Caucasian,526176000,22,Intake,English,Pretrial,Jail Inmate,Single,1416268800,3,8,High
PRETRIAL,1,Hispanic,694137600,17,Intake,English,Pretrial,Pretrial Defendant,Single,1396483200,4,8,High
Probation,1,Hispanic,379382400,22,Intake,English,Post Sentence,Probation,Married,1383609600,1,8,Low
PRETRIAL,1,Hispanic,-62553600,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1362009600,1,8,Low
PRETRIAL,1,African-American,745718400,17,Intake,English,Pretrial,Pretrial Defendant,Single,1362009600,4,8,High
PRETRIAL,1,African-American,-475632000,22,Intake,English,Pretrial,Jail Inmate,Married,1410912000,1,8,Low
PRETRIAL,1,African-American,528940800,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1366761600,1,8,Low
PRETRIAL,1,Caucasian,372470400,22,Intake,English,Pretrial,Jail Inmate,Single,1377648000,1,8,Medium
PRETRIAL,1,Caucasian,376012800,22,Intake,English,Pretrial,Jail Inmate,Single,1366588800,2,8,Medium
Probation,1,African-American,379900800,22,Intake,English,Post Sentence,Probation,Divorced,1397692800,1,8,Medium
PRETRIAL,1,Caucasian,637718400,22,Intake,English,Pretrial,Jail Inmate,Single,1369267200,2,8,Medium
PRETRIAL,0,African-American,235094400,22,Intake,English,Pretrial,Jail Inmate,Separated,1377734400,1,8,Low
